Id,SalePrice
1593,133005.3536351784
1594,133120.298377875
1595,125410.72073408635
1596,228217.31029343465
1597,187253.64638179622
1598,196939.92684638232
1599,204175.07184041594
1600,213260.0638835386
1601,8891.821601205971
1602,119249.89080861409
1603,65120.65878797043
1604,254673.15687879943
1605,265996.41700601846
1606,174782.16287896293
1607,231066.70723127015
1608,226393.9583307954
1609,201385.96265226894
1610,147552.67566361686
1611,149485.14547150128
1612,176647.00576614938
1613,167804.08942790015
1614,116691.61493284325
1615,76821.17575627309
1616,76821.17575627309
1617,92140.58506880095
1618,109815.38681747718
1619,125715.05603643064
1620,207183.6794741099
1621,145819.2631958482
1622,136354.19607605936
1623,262278.0737152238
1624,205198.16340509045
1625,126245.03892887116
1626,187403.60380345443
1627,190283.32234369125
1628,286328.5135120767
1629,195177.09823173867
1630,319961.39742121205
1631,238433.08608312055
1632,256198.63431578234
1633,182547.5378286515
1634,192338.26705922605
1635,177353.36408077774
1636,173220.4164191254
1637,185826.37194482354
1638,225012.84100896714
1639,201361.4874864819
1640,265532.60073056037
1641,194932.95226456982
1642,227193.04032883048
1643,250014.64885321062
1644,244771.30382591963
1645,182789.41601461452
1646,160927.5798062397
1647,187698.86064825126
1648,149893.9057156311
1649,124556.33007143543
1650,103064.42881685542
1651,103400.97556641698
1652,126000.63452012045
1653,125664.08777055901
1654,175856.6136105921
1655,176763.7253850255
1656,172706.4716236391
1657,176529.70710971497
1658,173043.01837320067
1659,149666.07758934295
1660,136081.62278528465
1661,351545.6350134084
1662,341294.63777278445
1663,323841.5665687433
1664,397191.6666951304
1665,300196.31243286596
1666,282160.0217653782
1667,315081.72606638924
1668,300662.3895596436
1669,281667.42490648094
1670,305198.6922242023
1671,244825.515810495
1672,358126.2616473407
1673,289310.8877896713
1674,267946.26146940596
1675,191508.94982040068
1676,187179.53709129628
1677,212468.55522946175
1678,382313.09465658583
1679,316625.29272284743
1680,297872.1713099887
1681,262091.86369083961
1682,275658.8726693839
1683,215268.94814064843
1684,198943.6216422401
1685,180758.32688795472
1686,200539.32327661186
1687,184134.2116950543
1688,212101.76426802727
1689,209513.0280476769
1690,201630.86434013152
1691,191230.42040502746
1692,266877.6795721903
1693,184134.2116950543
1694,181803.33633618767
1695,185479.72436401004
1696,270962.33306575415
1697,185479.72436401004
1698,320209.9105048262
1699,301051.93237347796
1700,238274.31162720907
1701,270373.91078816634
1702,276346.0261731823
1703,271898.2118014473
1704,276509.0270462098
1705,238754.70038446656
1706,361029.3292929175
1707,219532.6779384988
1708,216701.9080771614
1709,282708.6306410837
1710,238160.80823502957
1711,257797.48158326617
1712,273355.8215535198
1713,252030.3729546907
1714,227591.12283117604
1715,211374.7635217599
1716,206549.87461065094
1717,199802.46670453122
1718,150732.15773351002
1719,220980.55555100425
1720,259680.378748875
1721,196881.40890375793
1722,126548.83972543373
1723,150000.9508935694
1724,235344.6048712778
1725,237327.8929461881
1726,191433.34775678522
1727,184296.04221242608
1728,200542.7118361207
1729,167483.54858022707
1730,172138.25918641884
1731,130549.9442995073
1732,120555.47684655932
1733,105909.16103315447
1734,114856.3409425104
1735,110578.63551298913
1736,110242.08876342757
1737,293398.74118267524
1738,217608.62071290484
1739,315926.8557582573
1740,223157.51092120772
1741,186291.04018094542
1742,180586.26456580544
1743,195628.29982497473
1744,251100.24524917488
1745,241260.3022872915
1746,256299.63582852844
1747,222251.37444333348
1748,235613.8078445281
1749,155640.88224935555
1750,158428.29766395583
1751,245268.15546504338
1752,107928.44153052347
1753,181188.34506103257
1754,233979.13016801944
1755,174334.5332015698
1756,102196.69943418528
1757,105236.06753403146
1758,145401.45071162586
1759,165459.7934478263
1760,157938.29060363292
1761,157199.514173256
1762,181896.5947875128
1763,189616.0810085279
1764,111882.64249720878
1765,211628.03690936218
1766,184610.39686402015
1767,195638.62489988084
1768,128268.20237851632
1769,199973.80839915655
1770,130576.0468008481
1771,132367.61002452497
1772,147017.4919526321
1773,111681.1253745713
1774,197466.31586111814
1775,140558.37410741684
1776,123801.38369391498
1777,94613.09950620122
1778,116784.31578249368
1779,96713.68231748801
1780,188257.53333757806
1781,130181.81365295965
1782,57865.01176188793
1783,128550.24278928258
1784,60928.522910160944
1785,110910.30599048955
1786,173969.8795574369
1787,174722.83020745823
1788,-4768.221984937554
1789,101581.4716101205
1790,26629.250724527985
1791,254963.483785316
1792,170063.31885068503
1793,157748.12304896163
1794,147309.24590117193
1795,145148.10565132217
1796,119908.36579422199
1797,149906.26387568843
1798,119636.17565084423
1799,91890.192590144
1800,112681.06857940613
1801,107196.09992612188
1802,170822.18589547486
1803,190573.2195761687
1804,132687.63274566294
1805,142171.90992280154
1806,146553.6283643035
1807,179961.1505545606
1808,109083.47344591562
1809,90534.92564360565
1810,145602.38676095766
1811,88997.87819566566
1812,103786.69640544883
1813,124496.84899418755
1814,85987.31752748636
1815,-1558.677418805426
1816,82223.21889654931
1817,106843.58134605153
1818,163751.1285118932
1819,127545.51829484105
1820,43979.64645598631
1821,149093.09134984447
1822,170496.29746421461
1823,8006.750417890027
1824,148966.19722410117
1825,116145.88753061823
1826,96933.89686740912
1827,103678.89402084111
1828,134059.0827373527
1829,169696.3922189772
1830,174344.3786463933
1831,178762.90479650442
1832,146121.44701841602
1833,162925.17660620878
1834,130274.28774869407
1835,165570.78859226895
1836,168277.2718754923
1837,59293.130519672995
1838,135250.62112468353
1839,62817.49749352562
1840,116979.78015510517
1841,130104.76795085729
1842,96587.4224503925
1843,123580.93370497739
1844,144083.33111611963
1845,140509.37382950087
1846,163551.5736376508
1847,168357.8505115019
1848,-11253.52619948273
1849,100531.69449934072
1850,121627.3361388623
1851,159875.3892777342
1852,122286.36963330989
1853,123548.48092711589
1854,187552.8089861028
1855,164072.77176719485
1856,228022.0562476518
1857,130377.20348274685
1858,169655.43370082614
1859,132180.88429338043
1860,158566.85447790963
1861,130991.21605822339
1862,300360.62795006623
1863,300360.62795006623
1864,300360.62795006623
1865,297726.62488561973
1866,298864.1854392955
1867,257363.21651480196
1868,273185.7906781547
1869,206807.01550678688
1870,239546.0179757959
1871,258851.3143790624
1872,175884.70408741932
1873,231993.79007773055
1874,127505.70384305192
1875,218415.1747445342
1876,198992.2091881939
1877,217800.0935309591
1878,221839.29516906524
1879,115210.5470709207
1880,130776.2151935742
1881,245504.20370116236
1882,268079.61713410856
1883,215748.77548126085
1884,226288.16317360965
1885,241946.2996051642
1886,270495.3849100013
1887,214248.7628884574
1888,267482.86273893656
1889,172350.34364607302
1890,104841.57297011395
1891,157880.54670006153
1892,85715.19400345208
1893,135706.33569950832
1894,152857.73880941607
1895,150209.28713243757
1896,118444.91218709643
1897,119081.393193756
1898,129919.40522156947
1899,144430.0057215793
1900,144457.11349045613
1901,150802.9322044641
1902,139625.1105567402
1903,238044.6964640728
1904,124201.30218656757
1905,193265.70732105977
1906,137926.565525303
1907,208081.852328146
1908,146399.1994511442
1909,158365.3326089189
1910,158365.3326089189
1911,195920.7417273688
1912,268026.7269451225
1913,162002.09300603555
1914,48962.19164052082
1915,255849.3130016803
1916,-948.0657892371528
1917,275716.385508755
1918,136275.49930452427
1919,172048.20529278438
1920,185630.09023609012
1921,329667.73822933144
1922,292286.8084085408
1923,211776.29274388112
1924,220889.5174586745
1925,233814.34856684762
1926,320008.186461059
1927,120254.1312222199
1928,156399.82778982946
1929,103949.63555565604
1930,135466.42699939944
1931,130965.31093532429
1932,146858.79572072974
1933,162443.51875761396
1934,189512.5589718878
1935,174414.50578014413
1936,189849.10572144925
1937,190614.61766391725
1938,169074.2107669561
1939,261810.78075624641
1940,221679.66053395928
1941,191592.39740806608
1942,190544.8507654852
1943,225415.72269987
1944,297901.2254834268
1945,311172.30012514757
1946,193444.63960606745
1947,283048.74350534764
1948,183822.41041727923
1949,233403.37568904913
1950,196465.61227018537
1951,261255.34621766
1952,238580.06843717874
1953,169510.17732968787
1954,222618.36136149114
1955,143055.2952769308
1956,314184.45708139066
1957,188909.2766735591
1958,293708.52918662445
1959,170542.80753709993
1960,94076.13772495661
1961,123920.94434217422
1962,126000.63452012045
1963,125664.08777055901
1964,120963.80128940858
1965,172033.3781245161
1966,177378.4546676937
1967,266518.0745944306
1968,338609.1981365477
1969,317676.9642223107
1970,357574.7180888873
1971,387963.75584876153
1972,321965.151513073
1973,275378.9873868788
1974,293400.2710281402
1975,387545.68403475743
1976,265406.1810668644
1977,319191.9463547558
1978,330428.2317906128
1979,310786.3873898077
1980,212778.2400300413
1981,305188.27365758666
1982,231553.307127906
1983,231553.307127906
1984,208513.9749473345
1985,232910.87647986575
1986,239148.59214178822
1987,200458.9123175483
1988,183057.68862216757
1989,215478.39633690694
1990,230403.38832368585
1991,212468.55522946175
1992,228250.20477184583
1993,195049.972308208
1994,252771.28038922301
1995,210474.88492209266
1996,269935.59543367685
1997,314748.4823386882
1998,298090.1485805396
1999,241896.61877513572
2000,302253.2835346217
2001,259893.6677501899
2002,245328.5273207192
2003,269068.3690574637
2004,264011.034766125
2005,241377.74370548886
2006,234124.95301636588
2007,273012.19368808705
2008,201045.90090153855
2009,193851.24387667573
2010,212586.71029969747
2011,152484.0894137402
2012,196383.45642404153
2013,184090.52200200828
2014,191108.8506387251
2015,209145.78825573728
2016,191917.25276318903
2017,212915.4894991857
2018,116573.20698405663
2019,105909.16103315447
2020,110429.69464463706
2021,106582.25453227747
2022,187070.5720550618
2023,164768.38524236577
2024,245621.2795094311
2025,340549.8118118177
2026,201992.40387223056
2027,160844.93082245952
2028,195017.7598727655
2029,181900.338185734
2030,273997.9741898924
2031,253230.26187782723
2032,262305.37702152657
2033,267617.9051328371
2034,192478.19998285733
2035,219398.35972752178
2036,231244.41678258264
2037,232380.0091888688
2038,315878.8225655233
2039,224517.0600966852
2040,333433.8401676327
2041,236195.1757215337
2042,223721.76871448546
2043,185138.0644959599
2044,216365.2257672348
2045,221053.72163253895
2046,179756.98026739224
2047,151504.7631299385
2048,126601.03060083697
2049,188332.54778850265
2050,207407.89774266363
2051,87124.46010750101
2052,141369.9611210992
2053,126720.1303065255
2054,64525.28723516234
2055,161497.55098844483
2056,119263.83824145677
2057,117537.1522175459
2058,205039.1432863332
2059,130539.45040953427
2060,142085.70081380068
2061,193739.04002514004
2062,124208.33218890522
2063,99651.38162203133
2064,141841.3887343373
2065,126015.47712024022
2066,188209.9049517637
2067,122513.90480102971
2068,193632.93575343397
2069,56071.1221489897
2070,106331.54090321448
2071,62336.18659375922
2072,168471.2583849196
2073,134045.6944851434
2074,197885.3299693648
2075,144159.5554096509
2076,118189.10459612228
2077,137873.17887651
2078,119816.75152971596
2079,153053.45974414807
2080,132663.51381884585
2081,146168.87463220744
2082,163688.30063451454
2083,154885.61406180088
2084,100306.27423939575
2085,127646.5126181118
2086,137182.8482757361
2087,138549.87746284413
2088,110197.38001158263
2089,82856.15536951646
2090,138992.10330165608
2091,86499.81768672215
2092,128453.63626822503
2093,141582.28218430222
2094,129273.92739641387
2095,160019.0064510426
2096,79461.18336490635
2097,73795.62555604102
2098,165659.02707857802
2099,1252.1762086013332
2100,67691.5160442316
2101,133826.80759136064
2102,157835.41159634804
2103,78537.07906534546
2104,184790.61790417938
2105,100450.31195855164
2106,53087.310536516365
2107,233497.06495242263
2108,115227.01998581062
2109,96908.8273612567
2110,114092.49813731457
2111,179438.35222412832
2112,143586.38358488062
2113,112285.49805155385
2114,119889.62763412017
2115,166469.22445830924
2116,115180.17176612758
2117,145939.9315646547
2118,135721.61028125265
2119,126442.60192911013
2120,102419.9857036568
2121,56858.076029377524
2122,84659.18440789788
2123,72282.8251149453
2124,214251.99978406692
2125,165280.4145636357
2126,164587.09378699516
2127,175357.037117381
2128,147567.35473053914
2129,122649.73442448699
2130,156937.68367418868
2131,199490.9877322676
2132,124046.9344078796
2133,143613.15956737893
2134,126124.19906568399
2135,86334.51338870428
2136,45622.44983868231
2137,116783.05772212485
2138,136052.8769000196
2139,163544.55624762492
2140,118585.45747908787
2141,143908.23846675537
2142,125329.35038403876
2143,148183.61246318393
2144,134405.38807001198
2145,114575.0164937008
2146,160531.86184883548
2147,164676.52315033367
2148,146347.2633304426
2149,140393.74656084843
2150,217099.52066585352
2151,145620.75422873418
2152,140455.34505125263
2153,157927.7967136599
2154,95974.49971361062
2155,141575.13495188137
2156,258677.71674873552
2157,229939.66089583095
2158,237588.77441845776
2159,225698.55940937216
2160,191290.92143154715
2161,269265.58651866997
2162,345009.68792473513
2163,302256.3189224
2164,253358.16816071095
2165,188659.18676765263
2166,142152.01965645666
2167,214332.02082555555
2168,196733.93168320903
2169,209435.58419738302
2170,222943.13873548363
2171,143040.27853904432
2172,142917.81400522997
2173,157291.7828676242
2174,251158.22925017658
2175,298190.4660594892
2176,281586.50314882863
2177,257072.60048874235
2178,237659.88241656765
2179,154214.82885989023
2180,243426.70144443004
2181,218935.8123741363
2182,244499.46295090648
2183,212659.96482430142
2184,126574.70443934225
2185,122836.19301236863
2186,168020.4843225549
2187,164956.42617712484
2188,169747.3600018022
2189,243509.2445627543
2190,53580.119443831616
2191,53580.119443831616
2192,62062.96097877063
2193,85600.79344097059
2194,76100.55049914785
2195,87637.38205306348
2196,88345.56234066037
2197,98225.34973007918
2198,168888.0064554984
2199,185044.0803541632
2200,132672.2044138239
2201,141401.84359448694
2202,182964.52863235353
2203,165914.13801629015
2204,152681.70998351253
2205,126330.90068188205
2206,141963.2140345791
2207,220457.05930963124
2208,221591.94902590115
2209,199457.47634913633
2210,146399.1994511442
2211,118499.62740897364
2212,127380.56180817145
2213,96548.0773928226
2214,143752.79202160286
2215,88033.20635232434
2216,166767.54143463087
2217,3149.405906943488
2218,69887.95694998873
2219,63404.8253913417
2220,63653.24208752683
2221,255849.3130016803
2222,234153.1881030422
2223,268655.2247788982
2224,235555.7621159372
2225,149394.79837414646
2226,173053.0959804695
2227,211003.6231165917
2228,261880.46061913169
2229,243260.21725090896
2230,146510.6965425989
2231,225019.7903676323
2232,197530.53920986457
2233,176622.25199471996
2234,238469.48784902215
2235,215619.7964091017
2236,268579.8264808294
2237,297649.51306680473
2238,237463.56510710134
2239,125726.80535795866
2240,174745.9844543197
2241,143666.1309978729
2242,139920.52826969628
2243,129330.53802410734
2244,86269.60345125431
2245,84401.94852470164
2246,131537.77857445297
2247,112357.13959867519
2248,109316.80854279571
2249,111394.74196908076
2250,129647.94780824299
2251,127243.12599870749
2252,199132.42793078837
2253,161799.17396107432
2254,177786.49752814847
2255,196046.44732211367
2256,200080.3182922384
2257,222614.56512581417
2258,192862.24355175288
2259,189550.06498150132
2260,169142.86809648038
2261,211545.05448184325
2262,229661.4771909269
2263,299563.8744108082
2264,359041.13591605343
2265,175063.60836575215
2266,274552.9189201663
2267,310914.81121339335
2268,336765.4839933211
2269,178280.3807343454
2270,192022.6973921099
2271,224479.5004993371
2272,217342.8186662118
2273,168671.4108673851
2274,179599.32647293666
2275,180395.5188478554
2276,196636.81060770806
2277,201145.45811362157
2278,155538.8187043746
2279,113100.97863411589
2280,89552.0891123052
2281,188414.3461430933
2282,189052.54250430968
2283,132904.2450971019
2284,144007.56944424508
2285,163243.77825321478
2286,117915.87898113369
2287,305425.11908768374
2288,275506.416799863
2289,311068.81111225334
2290,355387.58567343827
2291,304694.6108919962
2292,343999.1318325441
2293,367798.2423554027
2294,353518.3418268353
2295,367380.09485826374
2296,282694.98123736645
2297,275152.4340865065
2298,305018.2427822215
2299,343427.20463438414
2300,300861.519499158
2301,259231.86185571854
2302,247989.26630669157
2303,262771.5185385471
2304,271196.4630105016
2305,192350.47905201616
2306,192350.47905201616
2307,191841.9815687933
2308,249203.98979271587
2309,271302.34437216935
2310,230054.66426013922
2311,215268.94814064843
2312,176923.09014041978
2313,183917.0035052402
2314,195886.46706225676
2315,181160.9780242783
2316,208213.04255515174
2317,188844.6958332595
2318,182392.75674886024
2319,199616.7151413631
2320,204026.03308673622
2321,260414.36735026015
2322,205042.28188225022
2323,183506.00614355854
2324,184134.2116950543
2325,225831.8092177012
2326,184879.18152290827
2327,228348.50682659645
2328,230757.798791553
2329,194851.7173129575
2330,192786.41724925255
2331,321300.96059538994
2332,359828.87578324566
2333,311932.8358312646
2334,271334.1078105193
2335,266430.7058130193
2336,307012.7509352749
2337,213617.84940336063
2338,263187.7571105043
2339,247247.00996847881
2340,339529.0599916385
2341,221351.88769285555
2342,247535.31604958395
2343,224000.9079879569
2344,249512.24653663533
2345,271421.3431011527
2346,231556.82212907495
2347,210450.5327924617
2348,243208.756599901
2349,160123.26696699602
2350,264335.4897393497
2351,251746.45357294835
2352,274757.0953659796
2353,258654.57156355528
2354,146576.2908809398
2355,170676.35095191794
2356,153839.76586071867
2357,222292.92858859908
2358,198037.46029963088
2359,147733.38793142233
2360,113791.64713908313
2361,137564.70102276583
2362,264957.9567990734
2363,139334.20770884026
2364,160695.2694123017
2365,233877.49936431693
2366,215359.22005988378
2367,248543.99325651675
2368,211865.91772313043
2369,248870.95804432326
2370,179304.6983999369
2371,183884.89012692263
2372,209455.1780424685
2373,260316.75489250012
2374,280458.0613758614
2375,245673.92628120084
2376,276700.65974181355
2377,318251.9998410571
2378,160405.8527789442
2379,226457.92350708693
2380,158737.2001094222
2381,179315.44375855383
2382,207721.37141085498
2383,227639.2307565856
2384,240634.48417401302
2385,156320.27325649012
2386,142754.71548248874
2387,123549.34714544914
2388,104441.44730879518
2389,131104.1304084357
2390,138021.96957181895
2391,128881.27055637527
2392,108070.35239653778
2393,184990.10648783843
2394,151737.57171492244
2395,205784.47134886542
2396,162779.88357017527
2397,204258.68006290006
2398,114641.68303053174
2399,28689.63487937709
2400,19931.487409992376
2401,100237.07630697312
2402,125600.53875348729
2403,190001.17041810113
2404,137157.85201135138
2405,172495.48519441287
2406,131077.5142817333
2407,116215.570227482
2408,136964.3204572344
2409,128884.83667107765
2410,199700.28850851255
2411,109391.93438660179
2412,143391.27572540974
2413,133196.6743943377
2414,118898.7774091867
2415,171989.38710908138
2416,145040.19159250846
2417,138390.15274169587
2418,109305.1614483347
2419,129438.53935879876
2420,108910.25048231846
2421,132071.08034952066
2422,107875.71651299053
2423,79895.75575001014
2424,160210.40527705045
2425,229822.06407497544
2426,113340.73707784805
2427,101546.25523900357
2428,180619.58265237114
2429,108841.17898678663
2430,136111.65552048024
2431,122431.50678564713
2432,119889.46446330752
2433,130376.44953650679
2434,137044.11450669728
2435,148283.93601494876
2436,83994.44508580968
2437,106245.70778271602
2438,111072.99492468801
2439,113559.07066831784
2440,152439.15415307938
2441,105938.59186176548
2442,100686.31182224373
2443,123101.56945015513
2444,111420.12415940873
2445,71259.30531249859
2446,130666.43163971906
2447,204492.0648081376
2448,153088.76846635772
2449,116054.33480297576
2450,162720.47988809354
2451,117024.43810266268
2452,213161.98025921558
2453,64117.00320368819
2454,78644.59540014528
2455,101240.67281905445
2456,134426.82205164921
2457,111203.48195178155
2458,131220.92977097328
2459,100170.29128476477
2460,162718.6507922914
2461,117668.89738595742
2462,128843.40266131598
2463,128174.29356246162
2464,189046.78382940055
2465,152162.37088230194
2466,129891.85492357437
2467,171179.3514904189
2468,88984.28003357211
2469,107707.017528111
2470,204479.62767645146
2471,205349.98227236082
2472,204753.98359072907
2473,116275.89487299009
2474,93534.41215538094
2475,233501.35757435404
2476,116515.50447981106
2477,115662.60003170243
2478,169586.95664568525
2479,112784.51745032694
2480,127882.09724434873
2481,122245.29171023797
2482,121335.76526782825
2483,110399.67593154905
2484,129152.13437468279
2485,111588.27576167358
2486,142831.64853180933
2487,186912.69948711118
2488,158197.3219754371
2489,165248.3610815932
2490,130350.71921100281
2491,76683.5796380397
2492,188407.30983221508
2493,122327.49325911293
2494,159880.2746754908
2495,89692.45320072013
2496,224335.02622623742
2497,168897.6655817062
2498,104899.52078447002
2499,63438.200981041766
2500,122632.64361903619
2501,142340.98747045978
2502,142157.73949905124
2503,95555.40800969105
2504,202149.57929411915
2505,223875.96100978844
2506,272029.4153883846
2507,312639.4567456421
2508,272029.4153883846
2509,242327.7265840167
2510,244387.05799891404
2511,204702.22013151983
2512,221681.82597176754
2513,221637.55129251175
2514,243176.78674296883
2515,144816.27364359773
2516,165014.12013196957
2517,127505.70384305192
2518,137087.39661167783
2519,227061.309923104
2520,216296.07909835258
2521,213665.48526235926
2522,225633.9596529893
2523,126552.85945698188
2524,133212.41117139906
2525,132100.10249448044
2526,140593.62176881928
2527,113969.3549663102
2528,126078.26877348183
2529,124257.49109173578
2530,90354.12659263879
2531,236572.43503427063
2532,231335.33185067913
2533,216548.7209612917
2534,247278.67451152217
2535,294707.17610631266
2536,228751.383456936
2537,234618.1956529899
2538,200990.05280105246
2539,197428.760890892
2540,189514.27433121356
2541,201464.6434845525
2542,163397.03472948284
2543,113923.01300159085
2544,119358.37947991269
2545,135854.46052682528
2546,166965.14905867528
2547,158658.77845230722
2548,169925.81284517993
2549,155483.13695429277
2550,600379.6919213411
2551,157880.54670006153
2552,113228.82949545479
2553,53580.119443831616
2554,108269.04744670563
2555,106731.63882737444
2556,75377.14979860489
2557,98016.22757343308
2558,179019.79807022715
2559,136735.91541326023
2560,124716.40679482173
2561,139452.25126430392
2562,135756.8257450933
2563,141738.84814563615
2564,190450.24165255472
2565,111552.11789370223
2566,119559.85197874461
2567,130903.03340284189
2568,198686.42309307412
2569,189880.25190938613
2570,147102.1852264643
2571,173912.60051887855
2572,203723.46986766614
2573,228727.51185024495
2574,268642.7382481141
2575,148786.35623042285
2576,115598.18619655492
2577,124953.28351758863
2578,88787.45681954455
2579,10704.443958523101
2580,127204.18124208669
2581,116090.22992607136
2582,102096.68342990463
2583,253597.83369886118
2584,169150.2477912492
2585,188886.34977384307
2586,220769.40684859199
2587,216607.84595661878
2588,154230.6625388231
2589,157304.14111578418
2590,217876.96210908785
2591,202937.32132122258
2592,239923.84252521012
2593,249511.29121560452
2594,196203.09973302984
2595,226059.64039692143
2596,293143.03945999744
2597,199553.3347084024
2598,259962.4088124911
2599,327369.8861741383
2600,144171.1751957048
2601,163886.21330551058
2602,92140.58506880095
2603,85592.99495096249
2604,76821.17575627309
2605,93486.77206704696
2606,135448.88858235034
2607,178650.72883701522
2608,178487.70191791723
2609,152336.343620489
2610,88966.77299268974
2611,141146.49051422195
2612,149178.64481479372
2613,109316.80854279571
2614,114893.48033709661
2615,165577.3572352347
2616,137600.7522651716
2617,206282.4814933713
2618,192715.29762932926
2619,240959.39860133687
2620,181942.9902614021
2621,188231.14031413558
2622,195412.93342422368
2623,262438.7038181032
2624,282836.273278969
2625,321257.85388807615
2626,171471.99974006403
2627,213289.95615973568
2628,341247.67615497333
2629,397910.75644135
2630,320642.19132952054
2631,375390.895421106
2632,340851.9918025419
2633,282708.68175461725
2634,318540.3778376308
2635,163958.46255542478
2636,217873.7842666026
2637,183826.5479698073
2638,252327.23523760017
2639,183934.39723132807
2640,159845.22662396368
2641,103941.73385512468
2642,197562.42709416617
2643,147550.56091050664
2644,148796.9993910432
2645,128310.35160250345
2646,123555.13044459885
2647,132567.69834754034
2648,157351.00351218774
2649,138515.4865799012
2650,162395.5921047274
2651,172369.92487407767
2652,345708.26517696714
2653,268505.72008128
2654,258261.8530743008
2655,310176.71988113865
2656,305750.6698385532
2657,299943.6015503409
2658,276598.6200853763
2659,294412.5685995229
2660,306115.26202183915
2661,303849.11666167853
2662,302513.4746669391
2663,278734.1079980063
2664,270157.3385858545
2665,295360.3220788351
2666,279048.84752346703
2667,178423.65286648285
2668,201518.71931342327
2669,189181.24258282094
2670,292815.89762201277
2671,201518.71931342327
2672,208662.7893835646
2673,219584.70124697557
2674,222171.05408963503
2675,194045.20418295544
2676,209787.69557961484
2677,207568.0085094762
2678,264211.08552399103
2679,269095.0561971278
2680,287104.8380992871
2681,352295.0977302013
2682,317338.5558532843
2683,384946.3532836925
2684,302938.9471778794
2685,318978.799800994
2686,257789.8557449379
2687,273508.22630950715
2688,245041.0929378079
2689,226224.79915362387
2690,351658.42699202534
2691,196277.04244244413
2692,149736.57748950098
2693,215525.75195428065
2694,148820.74018142128
2695,216137.74592358188
2696,207553.60162730352
2697,202549.95872218872
2698,192071.0657502038
2699,189791.06606090465
2700,175057.92619569926
2701,164682.57193796174
2702,131216.00779629254
2703,158462.78320563666
2704,139656.33621427906
2705,117246.30048317963
2706,111223.67852736264
2707,126307.30450867
2708,120576.61796710594
2709,96268.86644914583
2710,113493.02154848748
2711,282626.6591539879
2712,321503.04162585794
2713,199295.88907960453
2714,182608.64366224455
2715,181235.17451225477
2716,172159.95905868395
2717,189835.02389543294
2718,248686.8671642827
2719,144978.09435882233
2720,197241.95162246528
2721,138480.53833084553
2722,172954.56094659597
2723,152756.16182424093
2724,109198.92110664223
2725,123161.12901831779
2726,130990.89010671363
2727,169604.320093903
2728,180030.62667110702
2729,148510.5709400653
2730,137543.6621292862
2731,113345.9865900398
2732,113036.55591598852
2733,162618.09935802768
2734,160903.49300077267
